time,pos1,pos2,vel1,vel2,tau1,tau2
1.868863586799242915e+00,3.135370940902634462e+00,6.011511485584999925e-02,6.663670141039326755e-02,-3.210028128041903517e-01,0.000000000000000000e+00,-1.460239354597713847e-02
1.941973269824486037e+00,3.140242729278215350e+00,3.664670052502611713e-02,3.254495695657029508e-02,-2.036497058727887721e-01,0.000000000000000000e+00,-6.243470167531605872e-03
1.992727646036458022e+00,3.141894528269008724e+00,2.631058673849346816e-02,1.578916623520409956e-02,-1.435984221465813060e-01,0.000000000000000000e+00,-4.930542700297463679e-03
2.092727646036458111e+00,3.143473444892529223e+00,1.195074452383533721e-02,1.036760357138406590e-03,-7.022055980051131185e-02,0.000000000000000000e+00,-5.726590840312160069e-04
2.107288278262351433e+00,3.143488540778795581e+00,1.092828877788336837e-02,-1.930711819064039839e-04,-6.367366228745575951e-02,0.000000000000000000e+00,-5.634446804398517833e-04
2.126849166762053933e+00,3.143484764134917508e+00,9.682775369540473978e-03,-1.487215114987420041e-03,-5.589361177038604245e-02,0.000000000000000000e+00,-6.792493178004691424e-04
2.226710722763135752e+00,3.143336248514136955e+00,4.101152337810665127e-03,-5.193376851869993364e-03,-2.391399718038133768e-02,0.000000000000000000e+00,-4.272969046816262940e-06
2.258943513708417061e+00,3.143168851485684367e+00,3.330337462275113642e-03,-4.774284663920397125e-03,-1.992624805357089482e-02,0.000000000000000000e+00,-1.940167500223672522e-06
2.269169956373112917e+00,3.143120027537263272e+00,3.126562829106358053e-03,-4.586871068796649110e-03,-1.897736064579567949e-02,0.000000000000000000e+00,2.100918255829467107e-04
2.316073377679004341e+00,3.142904887591022156e+00,2.236459687507706684e-03,-4.283390986458084256e-03,-1.379920369670011374e-02,0.000000000000000000e+00,-3.917116293432321410e-05
2.326327331144666388e+00,3.142860965898526260e+00,2.094963296166281637e-03,-4.005628409460428030e-03,-1.333484094640592470e-02,0.000000000000000000e+00,5.372883638639440576e-05
2.338066135270123080e+00,3.142813944610314714e+00,1.938428211973887514e-03,-3.750716057391698458e-03,-1.273102583533879117e-02,0.000000000000000000e+00,6.071880400118959652e-05
2.348599900404997776e+00,3.142774435448135950e+00,1.804322576147235520e-03,-3.521543862106464150e-03,-1.224033129786965789e-02,0.000000000000000000e+00,1.259340144045169307e-04
2.368937085918868757e+00,3.142702817157315032e+00,1.555388687794017483e-03,-3.151899402373775898e-03,-1.123266263139404211e-02,0.000000000000000000e+00,4.868687884906459863e-04
2.435073232893638639e+00,3.142494362675179342e+00,8.125036611275270829e-04,-3.362254041238926620e-03,-5.678877886139637073e-03,0.000000000000000000e+00,1.568824798394819029e-04
2.455576690225824699e+00,3.142425424842910875e+00,6.960670306799658126e-04,-2.949475328980735462e-03,-5.344677541033140966e-03,0.000000000000000000e+00,2.111743998908935187e-04
2.486508718480498370e+00,3.142334191588691983e+00,5.307453139832674473e-04,-2.470997246737687524e-03,-4.717036536466550842e-03,0.000000000000000000e+00,8.169758732910235919e-05
2.496511048832259494e+00,3.142309475857935741e+00,4.835639562552031733e-04,-2.251809254419818128e-03,-4.710503463809500788e-03,0.000000000000000000e+00,7.286623088108157699e-05
2.506511310329148312e+00,3.142286957176606776e+00,4.364576897157486650e-04,-2.030968775185268589e-03,-4.726660657640967440e-03,0.000000000000000000e+00,5.268784058686308786e-05
2.517216867759593857e+00,3.142265214523762840e+00,3.858561525519993126e-04,-1.784103549806578077e-03,-4.784048666652239434e-03,0.000000000000000000e+00,7.280851805599215939e-05
2.527247037297901677e+00,3.142247319662713423e+00,3.378713332825147636e-04,-1.566948797476189550e-03,-4.828674278577378860e-03,0.000000000000000000e+00,5.321388559857019498e-04
2.627247037297901766e+00,3.142090624782965858e+00,-1.449960945752231604e-04,-2.237582988793422253e-03,1.232326504420917909e-04,0.000000000000000000e+00,2.746638649504821376e-04
2.688476553249781631e+00,3.141953618659654168e+00,-1.374506190245080651e-04,-1.621717497842582864e-03,2.072517492307717824e-04,0.000000000000000000e+00,4.580510669564614621e-05
2.698610105860130837e+00,3.141937184900073010e+00,-1.353504225283615116e-04,-1.446207328490437677e-03,1.272211463669383589e-05,0.000000000000000000e+00,8.306138392247288380e-05
2.718710230066355038e+00,3.141908115953165215e+00,-1.350947065233934377e-04,-1.161218159468309537e-03,-2.642145261321560460e-04,0.000000000000000000e+00,2.829916209628110797e-04
2.810281636561563712e+00,3.141801781572846508e+00,-1.592892017606458278e-04,-1.123043481435220033e-03,8.197826172126961193e-04,0.000000000000000000e+00,9.075779878434197363e-05
2.849731537620864952e+00,3.141757477618615457e+00,-1.269488586150580858e-04,-8.276772350067774630e-04,5.266682305913306366e-04,0.000000000000000000e+00,7.588038566331935307e-05
2.879778074280809452e+00,3.141732608784504777e+00,-1.111243028651579087e-04,-6.576850735342285948e-04,3.643609811582500116e-04,0.000000000000000000e+00,3.323301081925048256e-05
2.893518213515073878e+00,3.141723572099998751e+00,-1.061179322089818289e-04,-5.644260504486232856e-04,2.471601307605285564e-04,0.000000000000000000e+00,1.881363469206609972e-05
2.914513351777245020e+00,3.141711721896959020e+00,-1.009287709485381023e-04,-4.144243708485693977e-04,4.614901795930072151e-05,0.000000000000000000e+00,-2.789266397692422006e-05
2.925624625965272507e+00,3.141707117114098224e+00,-1.004159964628111972e-04,-3.105120346781769809e-04,-1.135810186753601905e-04,0.000000000000000000e+00,1.394263427274661205e-04
3.025624625965272596e+00,3.141676065910630200e+00,-1.117740983303472325e-04,-4.307952312109801962e-04,4.973929028159419438e-04,0.000000000000000000e+00,1.326839013313093900e-05
3.035895381463979970e+00,3.141671641318128927e+00,-1.066654974091312409e-04,-3.768037406436017776e-04,4.131330995587134767e-04,0.000000000000000000e+00,4.975203239657515576e-05
3.077968098010999132e+00,3.141655788161148877e+00,-8.928386560008216356e-05,-2.632537835870567538e-04,2.737153174286038599e-04,0.000000000000000000e+00,6.866643950612483607e-05
3.163443155260384110e+00,3.141633286528917157e+00,-6.588803316113613973e-05,-2.251140325277729555e-04,3.284301228889170850e-04,0.000000000000000000e+00,4.075878355986632868e-05
3.233351300203596068e+00,3.141617549224502426e+00,-4.292809252603326219e-05,-1.797754794580473940e-04,2.980705423881581471e-04,0.000000000000000000e+00,1.767365371682179571e-05
3.333351300203596157e+00,3.141599571676556124e+00,-1.312103828721745020e-05,-9.047899794586771686e-05,1.701104609465562431e-04,0.000000000000000000e+00,-3.120875149222154305e-06
3.383395089650611087e+00,3.141595043764633832e+00,-4.608066196877709689e-06,-5.221065267001929729e-05,1.006579684381508888e-04,0.000000000000000000e+00,-1.526418359134926111e-05
3.429174537308075976e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
