time,pos1,pos2,vel1,vel2,tau1,tau2
1.220914580190618715e+00,3.343156860688445975e-01,-3.871900943471404677e-01,-1.676516971734139660e-01,3.026137898154455108e+00,6.198004485758643045e-02,0.000000000000000000e+00
1.322657461873170348e+00,2.766235217573506100e-01,-1.574073077009207483e-02,-9.011639342751887050e-01,4.041733004261557127e+00,6.936670751336249108e-02,0.000000000000000000e+00
1.424400343555721982e+00,1.694644950326598953e-01,3.773507740869765925e-01,-1.111193600058165254e+00,3.406840814517719807e+00,1.814238451126667928e-01,0.000000000000000000e+00
1.526143225238273393e+00,6.520165104815855983e-02,6.354252823199358913e-01,-8.895691741502964600e-01,1.538115684173332109e+00,2.746733488555033187e-01,0.000000000000000000e+00
1.627886106920825027e+00,-4.291415052809121472e-03,6.757491814372733607e-01,-4.473293447327588712e-01,-7.765410937880066200e-01,2.988580496725247171e-01,0.000000000000000000e+00
1.729628988603376660e+00,-2.107226811892731408e-02,4.782303575224481351e-01,1.280107856828666124e-01,-3.055218459996085212e+00,2.734324238295428589e-01,0.000000000000000000e+00
1.831371870285928072e+00,1.709026538443916138e-02,8.228637871316851760e-02,5.511752957371292005e-01,-4.471417922507417764e+00,1.399989004314289021e-01,0.000000000000000000e+00
1.933114751968479705e+00,6.803964479176433100e-02,-3.595117985134130278e-01,3.253497827192018410e-01,-3.838022341958020167e+00,-1.772995776734633822e-01,0.000000000000000000e+00
2.034857633651031339e+00,6.506333198904658277e-02,-6.414708893561023029e-01,-4.286956351975441670e-01,-1.536705408344897439e+00,-5.316967372571459460e-01,0.000000000000000000e+00
2.136600515333582972e+00,-2.163435977713253078e-02,-6.547508795804335424e-01,-1.265863285750216338e+00,1.303801501595621914e+00,-7.607286830464483618e-01,0.000000000000000000e+00
2.238343397016134606e+00,-1.874737980339363785e-01,-3.806995284159697679e-01,-1.948523762922727443e+00,3.990369599667399569e+00,-8.297196010427110302e-01,0.000000000000000000e+00
2.340086278698685796e+00,-3.999966189992884558e-01,1.117468026441614110e-01,-2.084527575238921404e+00,5.311756062061430583e+00,-6.868648483166737151e-01,0.000000000000000000e+00
2.441829160381237429e+00,-5.768689434340192879e-01,6.110364778001214914e-01,-1.238320119259239682e+00,4.125737292109859844e+00,-3.007008115759013389e-01,0.000000000000000000e+00
2.543572042063789063e+00,-6.305735786069807114e-01,9.017242132429758028e-01,2.453416619161333523e-01,1.444747967819876466e+00,1.804103719985154508e-01,0.000000000000000000e+00
2.645314923746340696e+00,-5.194546209358256172e-01,8.825631781746355875e-01,1.957029123499157919e+00,-1.923955129254760088e+00,6.266992052748671105e-01,0.000000000000000000e+00
2.747057805428892330e+00,-2.320206224112681959e-01,4.922844194391796657e-01,3.668009819850743369e+00,-5.768806497205344996e+00,9.765437144690785054e-01,0.000000000000000000e+00
2.848800687111443963e+00,2.042043108061397105e-01,-2.390427088869032657e-01,4.661999602226364559e+00,-7.928781197403755421e+00,1.107282341447990426e+00,0.000000000000000000e+00
2.950543568793995153e+00,6.591577871637899211e-01,-9.606807315359098265e-01,4.081736509948329150e+00,-5.750450970848148380e+00,9.135627637156962244e-01,0.000000000000000000e+00
3.052286450476546786e+00,1.011682107590963664e+00,-1.374936932076884277e+00,2.768772435246217523e+00,-2.410662432920537945e+00,5.868955961595779813e-01,0.000000000000000000e+00
3.154029332159098420e+00,1.207046820768715500e+00,-1.464052411375538654e+00,9.992755864271165578e-01,5.937782367771518022e-01,2.191980815589082421e-01,0.000000000000000000e+00
3.255772213841650053e+00,1.202178227178935632e+00,-1.259320547100435617e+00,-1.148561572723953983e+00,3.466673165691709357e+00,-1.537510467501533307e-01,0.000000000000000000e+00
3.357515095524201687e+00,9.635667299581385237e-01,-7.352339482427191486e-01,-3.582672095358613085e+00,7.005864822284317839e+00,-5.127230709172799772e-01,0.000000000000000000e+00
3.459257977206753321e+00,4.791563075267273319e-01,1.606470431179608527e-01,-5.743564745709649699e+00,1.002085192182176598e+01,-9.593980252939579012e-01,0.000000000000000000e+00
3.561000858889304954e+00,-1.488783221111209254e-01,1.099271080592769012e+00,-6.371512678364407378e+00,7.532954650887588421e+00,-1.313657916188964991e+00,0.000000000000000000e+00
3.662743740571856144e+00,-7.848974942732063198e-01,1.603403287990716075e+00,-5.945191631877230876e+00,2.241745661591632466e+00,-1.139386790495655832e+00,0.000000000000000000e+00
3.764486622254407777e+00,-1.307109586909993570e+00,1.561933695107962761e+00,-4.051670065471268067e+00,-2.888430819223374968e+00,-7.676197820463268595e-01,0.000000000000000000e+00
3.866229503936959411e+00,-1.570527041516884381e+00,1.063742953727327301e+00,-1.048359948903926586e+00,-6.666237123318381919e+00,-2.741037003782620940e-01,0.000000000000000000e+00
3.967972385619511044e+00,-1.525433219965171228e+00,2.428328700867090628e-01,1.827801579466372228e+00,-9.290562648606172758e+00,1.658914715873914258e-01,0.000000000000000000e+00
4.069715267302062678e+00,-1.233140840327807686e+00,-7.575597488349996578e-01,3.761859125972427442e+00,-9.940683350269750918e+00,6.048942701221579066e-01,0.000000000000000000e+00
4.171458148984614311e+00,-7.678980655745866191e-01,-1.713675247993315054e+00,5.456856327139241181e+00,-8.628852082495740206e+00,8.375286137493731520e-01,0.000000000000000000e+00
4.273201030667165945e+00,-1.075014479084197699e-01,-2.466667324970095887e+00,7.489733099685904172e+00,-5.952231706223906293e+00,1.090416601114318818e+00,0.000000000000000000e+00
4.374943912349717579e+00,7.111258704098880612e-01,-2.902873051543796379e+00,8.266191585524570229e+00,-2.623383143586413002e+00,1.142788736366849633e+00,0.000000000000000000e+00
4.476686794032269212e+00,1.516367055138836850e+00,-3.001851035406686741e+00,7.381486867627586435e+00,6.971389307912464472e-01,9.685358941077950590e-01,0.000000000000000000e+00
4.578429675714819957e+00,2.191784099241600003e+00,-2.761982089349616309e+00,5.808317216346454259e+00,3.933079400257268876e+00,7.239533221057516954e-01,0.000000000000000000e+00
4.680172557397371591e+00,2.675169487248627131e+00,-2.243911287935857590e+00,3.596657154558629887e+00,5.939622461055710012e+00,4.234602953845273410e-01,0.000000000000000000e+00
4.781915439079923225e+00,2.927413938372778635e+00,-1.619622229349921616e+00,1.501859708725194587e+00,6.048102705953149361e+00,1.587288693897855041e-01,0.000000000000000000e+00
4.883658320762474858e+00,3.018166316698133844e+00,-1.056118315297235766e+00,4.563381063549727945e-01,4.891603188790580425e+00,3.374116591205197913e-02,0.000000000000000000e+00
4.985401202445026492e+00,3.046211419695688871e+00,-6.377253176664910983e-01,1.731296372243281145e-01,3.332805136357703368e+00,6.510705065911328790e-03,0.000000000000000000e+00
5.087144084127578125e+00,3.061715895145279198e+00,-3.686547233413325353e-01,1.468608118222449743e-01,2.028922193143354313e+00,8.949266730837159012e-03,0.000000000000000000e+00
5.188886965810129759e+00,3.076855057605563992e+00,-2.094320320169172078e-01,1.489349033605507078e-01,1.170913803835533562e+00,1.265794069765054965e-02,0.000000000000000000e+00
5.290629847492681392e+00,3.091463663375779714e+00,-1.185160890954574109e-01,1.357525226280835162e-01,6.627339843687459764e-01,1.297646839145880603e-02,0.000000000000000000e+00
5.392372729175233026e+00,3.104141650540252151e+00,-6.720903613198436766e-02,1.126085080604180139e-01,3.732868523728530841e-01,1.126403667590199220e-02,0.000000000000000000e+00
5.494115610857784660e+00,3.114327434628725744e+00,-3.830425001097169380e-02,8.782595139138707485e-02,2.105001641804132850e-01,8.901115266044590246e-03,0.000000000000000000e+00
5.595858492540336293e+00,3.122109390209405699e+00,-2.197724503661482170e-02,6.579277655226682675e-02,1.191868816215167909e-01,6.700895825893399792e-03,0.000000000000000000e+00
5.697601374222887927e+00,3.127859915083820219e+00,-1.271073543798609609e-02,4.799178512170684113e-02,6.782337696831307328e-02,4.919228863408322584e-03,0.000000000000000000e+00
5.799344255905439560e+00,3.132014589128329973e+00,-7.421992272384663088e-03,3.432557411177023649e-02,3.888215486869889964e-02,3.452785532169017502e-03,0.000000000000000000e+00
5.901087137587990306e+00,3.134964856237356656e+00,-4.377897801882204253e-03,2.420173462334011816e-02,2.248624572234803054e-02,2.411411648031520395e-03,0.000000000000000000e+00
6.002830019270541939e+00,3.137034286078969725e+00,-2.610037309428287627e-03,1.688471326346559914e-02,1.312993595204288259e-02,1.663320353985338904e-03,0.000000000000000000e+00
6.104572900953093573e+00,3.138472422698023845e+00,-1.572945648628818914e-03,1.168735887929453314e-02,7.745525365977942028e-03,1.139122638297112439e-03,0.000000000000000000e+00
6.206315782635645206e+00,3.139464912038794964e+00,-9.581120420016619186e-04,8.040607158418002637e-03,4.619592795006775311e-03,7.755480895690666093e-04,0.000000000000000000e+00
6.308058664318196840e+00,3.140146292194772482e+00,-5.897837704769835114e-04,5.508011191115264396e-03,2.782288944478731284e-03,5.203722520507473095e-04,0.000000000000000000e+00
6.409801546000748473e+00,3.140611952838340937e+00,-3.663992906663375159e-04,3.755985793083158487e-03,1.699348101316755597e-03,3.567150518481198348e-04,0.000000000000000000e+00
6.511544427683300107e+00,3.140928876296714467e+00,-2.289711307334022807e-04,2.550225949008446194e-03,1.055573413455034287e-03,2.337721701692203056e-04,0.000000000000000000e+00
6.613287309365851740e+00,3.141143965487159129e+00,-1.434087545044379110e-04,1.728243201992096627e-03,6.619453171927069338e-04,1.555402414448750167e-04,0.000000000000000000e+00
6.715030191048403374e+00,3.141289600401076854e+00,-8.950920325110329838e-05,1.173638186170063808e-03,4.113862594011949902e-04,1.045216907633247249e-04,0.000000000000000000e+00
6.816773072730955008e+00,3.141388323153903261e+00,-5.572362094269944798e-05,7.896310549602812831e-04,2.676749363143926357e-04,6.939169329595464930e-05,0.000000000000000000e+00
6.918515954413506641e+00,3.141454605406065248e+00,-3.350089854681564884e-05,5.297213419623433492e-04,1.768818906951754818e-04,4.714644292747219816e-05,0.000000000000000000e+00
7.020258836096058275e+00,3.141498911429887908e+00,-1.853452327423798544e-05,3.536249496324317463e-04,1.200338158370793245e-04,3.086703281715125316e-05,0.000000000000000000e+00
7.122001717778609908e+00,3.141528340148149745e+00,-8.100120151889433405e-06,2.331548921740503062e-04,8.700001789640030459e-05,2.714366240904690631e-05,0.000000000000000000e+00
7.223744599461160654e+00,3.141547684966085718e+00,-3.992154892650593124e-07,1.550617658920733254e-04,6.163506847713269825e-05,9.370465801578661651e-05,0.000000000000000000e+00
7.325487481143712287e+00,3.141562207147267749e+00,2.237983601672913592e-06,1.189363762693080976e-04,1.718334521582536552e-05,1.710001629131086923e-05,0.000000000000000000e+00
7.427230362826263921e+00,3.141572182672003777e+00,3.751006703429204327e-06,8.024915300378524332e-05,1.188856191806435937e-05,1.518548828476734830e-05,0.000000000000000000e+00
7.528973244508815554e+00,3.141579058063119323e+00,4.537490393544077589e-06,5.415400232309478413e-05,8.012551906349847455e-06,-2.656994212292484610e-06,0.000000000000000000e+00
7.630716126191367188e+00,3.141583433789369106e+00,5.512446678060448577e-06,3.461595425224978909e-05,8.554740972957834588e-06,6.201167722509786391e-06,0.000000000000000000e+00
7.732459007873918821e+00,3.141586367814685143e+00,6.185959188173835213e-06,2.343341490014240087e-05,5.514293185667567874e-06,-2.916416172183536313e-07,0.000000000000000000e+00
7.834201889556470455e+00,3.141588251922279973e+00,6.797371155174603983e-06,1.776282325875864663e-05,3.003512469734111427e-07,-2.891411853166993896e-07,0.000000000000000000e+00
7.935944771239022089e+00,3.141589606273656798e+00,7.067047906846993332e-06,8.747073139918571383e-06,5.862228013816754315e-06,6.475038025546593775e-06,0.000000000000000000e+00
8.037687652921572834e+00,3.141590586115492467e+00,7.139208561893928300e-06,7.912430303184888830e-06,5.093806715401900985e-07,9.178178731555182759e-07,0.000000000000000000e+00
8.139430534604125356e+00,3.141591203702227553e+00,7.264778914817812691e-06,4.028093677970914332e-06,2.608999862774851398e-06,1.671373104762951640e-06,0.000000000000000000e+00
8.241173416286676101e+00,3.141591585286614308e+00,7.412493505308704777e-06,3.268042924328285141e-06,8.655114837416429428e-07,6.545094526403316504e-06,0.000000000000000000e+00
8.342916297969228623e+00,3.141591897345446416e+00,7.424415026211470770e-06,2.570888940643503563e-06,1.547666615872743922e-08,5.035937865372933320e-06,0.000000000000000000e+00
8.444659179651779368e+00,3.141592055761990299e+00,7.532160358842261661e-06,1.725288812358330397e-06,1.630512199529302726e-07,-4.447367194367074623e-06,0.000000000000000000e+00
8.546402061334331890e+00,3.141592269359095635e+00,7.437730789213984816e-06,2.110654054806277486e-06,-1.342476712307573835e-06,7.938111518245309135e-07,0.000000000000000000e+00
8.648144943016882635e+00,3.141592474219992326e+00,7.281921796463148699e-06,1.170251221085170456e-06,-4.040432837988322275e-07,3.740997270692816515e-06,0.000000000000000000e+00
8.749887824699435157e+00,3.141592537009763042e+00,7.310536062979904765e-06,-2.916026214286088472e-06,6.186723862441865689e-06,-9.691854210356063885e-06,0.000000000000000000e+00
8.851630706381985902e+00,3.141592596619412703e+00,7.310036420455243654e-06,4.643259681870753936e-06,-7.139697382979026562e-06,1.255228709513796342e-06,0.000000000000000000e+00
8.953373588064538424e+00,3.141592867833813862e+00,6.913041585842114334e-06,-1.577816040052236745e-07,7.525804229998845179e-07,-7.906753788621772073e-07,0.000000000000000000e+00
9.055116469747089170e+00,3.141592832723223871e+00,6.997080701721832664e-06,-1.121611886276699308e-06,1.943039722609734719e-06,6.529605513708864838e-07,0.000000000000000000e+00
9.156859351429639915e+00,3.141592767973443667e+00,7.089523652477096691e-06,-7.733209839435615213e-08,-2.429967731019988993e-07,-4.989474810871302282e-08,0.000000000000000000e+00
9.258602233112192437e+00,3.141592668935907717e+00,7.205324407040296310e-06,-1.707458085234082484e-06,2.243745925065946861e-06,3.344517036597842083e-06,0.000000000000000000e+00
9.360345114794743182e+00,3.141592443414099378e+00,7.510465031572054943e-06,-2.755610217657395435e-06,3.840711768901966256e-06,2.820631405456452119e-08,0.000000000000000000e+00
9.462087996477295704e+00,3.141592242655807166e+00,7.760450088421267455e-06,-9.949747246745594687e-07,7.529307968258017837e-07,3.091757042254391108e-06,0.000000000000000000e+00
9.563830878159846449e+00,3.141592384293727669e+00,7.408858426032200889e-06,-2.354351078621767925e-07,-7.724162333253519437e-07,-1.645601932249163155e-05,0.000000000000000000e+00
9.665573759842398971e+00,3.141592192410572526e+00,7.596741749899358594e-06,-1.419613360402517789e-06,7.809501628796365891e-07,5.225058865227845433e-06,0.000000000000000000e+00
9.767316641524949716e+00,3.141592073386693773e+00,7.601052502679871653e-06,-2.065148987833402776e-06,1.248321829632114286e-06,-5.435615910635569059e-06,0.000000000000000000e+00
9.869059523207502238e+00,3.141591792321163368e+00,7.808989174537260308e-06,-2.157460985483152593e-06,5.486165841366425558e-07,-3.972931967097411465e-06,0.000000000000000000e+00
9.970802404890052983e+00,3.141591445866861676e+00,8.029990181579376514e-06,-4.643268177001561238e-06,3.726822592499097907e-06,7.905651015055872242e-07,0.000000000000000000e+00
1.007254528657260551e+01,3.141590881873816521e+00,8.498982988894486254e-06,-6.901050845755645053e-06,6.249930697194850555e-06,-1.953886825308848547e-06,0.000000000000000000e+00
1.017428816825515625e+01,3.141589992493400096e+00,9.382010937388946827e-06,-9.623315030758533608e-06,9.438391717984133324e-06,1.231295191623757004e-05,0.000000000000000000e+00
1.027603104993770877e+01,3.141588996480346285e+00,1.029042192201678426e-05,-9.751851459788067557e-06,8.030513666398249315e-06,1.319248641962648958e-05,0.000000000000000000e+00
1.037777393162025952e+01,3.141587778892060090e+00,1.140382936010999292e-05,-1.369742139831938589e-05,1.297147365101615085e-05,1.454314509856471734e-05,0.000000000000000000e+00
1.047951681330281026e+01,3.141586014934666604e+00,1.326469618210052941e-05,-2.204429374497971660e-05,2.550185030535551687e-05,2.389655863228182386e-05,0.000000000000000000e+00
1.058125969498536278e+01,3.141583749764314870e+00,1.582010192417065611e-05,-2.337832729782479715e-05,2.640752526438051024e-05,2.505279130034937258e-05,0.000000000000000000e+00
1.068300257666791353e+01,3.141581155233223566e+00,1.884423826672130915e-05,-2.793669256290799097e-05,3.376070919716747914e-05,3.150987718481030209e-05,0.000000000000000000e+00
1.078474545835046605e+01,3.141578128693107264e+00,2.262830546409283668e-05,-3.059341737425898429e-05,3.925848955577928618e-05,4.969605168918350512e-05,0.000000000000000000e+00
1.088648834003301680e+01,3.141574926829350467e+00,2.691248338242885056e-05,-3.458973066371534658e-05,4.929729180216617634e-05,7.469300495070781034e-05,0.000000000000000000e+00
1.098823122171556932e+01,3.141572373005238283e+00,3.052823726674917234e-05,-1.813379044401032574e-05,2.659978387026573201e-05,9.168045875646622207e-05,0.000000000000000000e+00
1.108997410339812006e+01,3.141571257020906671e+00,3.236476663743384404e-05,9.768823175099335648e-07,1.492027317473531607e-06,1.046912598428956313e-04,0.000000000000000000e+00
1.119171698508067259e+01,3.141572799194845889e+00,3.045799265380904516e-05,3.178474902368532632e-05,-4.337707063818701950e-05,1.152693296983076468e-04,0.000000000000000000e+00
1.129345986676322333e+01,3.141578007197824096e+00,2.294301212767587472e-05,7.105214157524708714e-05,-1.060954380511732901e-04,1.002391706308411760e-04,0.000000000000000000e+00
1.139520274844577585e+01,3.141586601589705374e+00,9.715135880081035731e-06,8.970320385571496061e-05,-1.415895655767964855e-04,1.306338109643158634e-06,0.000000000000000000e+00
1.149694563012832660e+01,3.141592653589793116e+00,9.264422860593909959e-23,-1.045556294267026981e-21,8.735027268559972247e-22,-2.411663564556170184e-04,0.000000000000000000e+00
