rho,S
1.000000000000000036e-10,9.715341774712046075e+00,-2.342314412929719314e+00,2.786139953487457799e+00,3.751019714210136469e-01,-2.342314413853817001e+00,9.774886714962665479e+00,-2.696557217505225257e+00,-1.953370061446841055e-01,2.786139954037500033e+00,-2.696557217299756726e+00,1.848111627239661603e+00,3.024192705860547781e-01,3.751019715966665280e-01,-1.953370061407694314e-01,3.024192706227802896e-01,1.266569086564446334e-01
1.000000000000000036e-10,9.757551643619825299e+00,-2.436182180311493806e+00,2.827744787996503195e+00,3.821669725235392057e-01,-2.436182180946651066e+00,9.912367902578278489e+00,-2.780298007650916503e+00,-2.157687657953923366e-01,2.827744788495657247e+00,-2.780298007509671265e+00,1.887381260566019403e+00,3.095755240569711964e-01,3.821669727292675844e-01,-2.157687657926869451e-01,3.095755241005947456e-01,1.274278619646153909e-01
1.000000000000000036e-10,9.802216156755788390e+00,-2.507910439634163158e+00,2.869309658883629321e+00,3.931330446714511040e-01,-2.507910439936214431e+00,9.953878658224443399e+00,-2.838074373505081294e+00,-2.401267818692377209e-01,2.869309659302558213e+00,-2.838074373437922127e+00,1.924293250708196457e+00,3.200790437489761109e-01,3.931330448969920788e-01,-2.401267818679509725e-01,3.200790437973405345e-01,1.293593310061641743e-01
1.000000000000000036e-10,9.836292901154758184e+00,-2.521843729077598351e+00,2.898281139535929363e+00,4.071983806770624881e-01,-2.521843729014373814e+00,9.845640206361425228e+00,-2.837761518596384480e+00,-2.613075742393105028e-01,2.898281139848911003e+00,-2.837761518610524281e+00,1.946937262970649174e+00,3.329409543241985681e-01,4.071983809107074248e-01,-2.613075742396414047e-01,3.329409543748119149e-01,1.329037637733133936e-01
1.000000000000000036e-10,9.845707149247564516e+00,-2.451358888808999215e+00,2.901920660282992781e+00,4.220921187341972747e-01,-2.451358888365850142e+00,9.575392438504703563e+00,-2.757772446718291359e+00,-2.706225348899196081e-01,2.901920660470031610e+00,-2.757772446816952439e+00,1.943979557517340195e+00,3.458851024097312488e-01,4.220921189632944603e-01,-2.706225348919814033e-01,3.458851024598658119e-01,1.381539412463782257e-01
1.000000000000000036e-10,9.821583961986176448e+00,-2.294892619269340184e+00,2.873163246070754795e+00,4.347640507708653845e-01,-2.294892618458239664e+00,9.188620466621093996e+00,-2.601207617556127616e+00,-2.624212145759660109e-01,2.873163246119470937e+00,-2.601207617736454925e+00,1.910110570463532387e+00,3.560616037384773946e-01,4.347640509825723143e-01,-2.624212145796573914e-01,3.560616037853225890e-01,1.447308372633460682e-01
1.000000000000000036e-10,9.763829387506454793e+00,-2.073559569586706175e+00,2.813650849161747125e+00,4.421785491703012494e-01,-2.073559568446834422e+00,8.775345631532315949e+00,-2.392584106290621015e+00,-2.337144874044302656e-01,2.813650849068286774e+00,-2.392584106543677258e+00,1.848533377764338015e+00,3.608123952819619618e-01,4.421785493524316157e-01,-2.337144874094259916e-01,3.608123953228049574e-01,1.517717660110455280e-01
1.000000000000000036e-10,9.680890884736156110e+00,-1.826432224382248171e+00,2.733021059233894601e+00,4.419258142583010751e-01,-1.826432222975316932e+00,8.449056933401751124e+00,-2.171816040844366302e+00,-1.852000914230680362e-01,2.733021059002552988e+00,-2.171816041156338972e+00,1.769818550345832797e+00,3.582553444383565489e-01,4.419258144001222965e-01,-1.852000914289109457e-01,3.582553444707646251e-01,1.579748153251380738e-01
1.000000000000000036e-10,9.586901874001647172e+00,-1.603995480306829480e+00,2.645837022179682307e+00,4.328133249695361173e-01,-1.603995478710641631e+00,8.320163616584615340e+00,-1.987033500716837597e+00,-1.233653402044540964e-01,2.645837021821533686e+00,-1.987033501070579522e+00,1.688668412133873753e+00,3.477752975939847890e-01,4.328133250623817374e-01,-1.233653402106825309e-01,3.477752976159581566e-01,1.617476360766369470e-01
1.000000000000000036e-10,9.498222962995713559e+00,-1.459647577057940016e+00,2.568163867937249378e+00,4.154277572559015863e-01,-1.459647575358038241e+00,8.466170022650365112e+00,-1.885922307247191121e+00,-6.111763086904272585e-02,2.568163867468479911e+00,-1.885922307624078087e+00,1.620569322122382028e+00,3.304642149272153939e-01,4.154277572936444507e-01,-6.111763087531621452e-02,3.304642149373132609e-01,1.617186791129205381e-01
