time,pos1,pos2,vel1,vel2,tau1,tau2
7.854443587873858768e+00,3.141601518550865446e+00,-1.803315030446109903e-05,1.321535794538506959e-05,-2.281664113220482435e-05,0.000000000000000000e+00,-4.182381162408098813e-06
7.855443771700151068e+00,3.141601531994878904e+00,-1.805638763475593653e-05,1.365726697173056870e-05,-2.363354429849469894e-05,0.000000000000000000e+00,-4.516690755000147298e-06
7.856443955526443368e+00,3.141601545882865221e+00,-1.808044625630365180e-05,1.410737967891539359e-05,-2.446553280626823882e-05,0.000000000000000000e+00,-4.851000347592195782e-06
7.857444139352735668e+00,3.141601560222860634e+00,-1.810534099261681336e-05,1.456570034317359455e-05,-2.531261332633362676e-05,0.000000000000000000e+00,-5.185309940184247655e-06
7.858444323179028856e+00,3.141601575021688575e+00,-1.813108415614053849e-05,1.502481374515837813e-05,-2.616100352590553570e-05,0.000000000000000000e+00,-4.789198487215330963e-06
7.859444507005321157e+00,3.141601590274282874e+00,-1.815766577873734300e-05,1.547306752756168001e-05,-2.698904708475101369e-05,0.000000000000000000e+00,-4.292339303825811728e-06
7.860444690831613457e+00,3.141601605969668309e+00,-1.818506528669116643e-05,1.591032062701360877e-05,-2.779648168135383669e-05,0.000000000000000000e+00,-3.795480120436293339e-06
7.861444874657905757e+00,3.141601622096844793e+00,-1.821326206728517345e-05,1.633657312555628489e-05,-2.858330731323941487e-05,0.000000000000000000e+00,-3.298620937046774103e-06
7.862445058484198057e+00,3.141601638644813566e+00,-1.824223550780251858e-05,1.675182510523184242e-05,-2.934952397793317875e-05,0.000000000000000000e+00,-2.801761753657254867e-06
7.863445242310490357e+00,3.141601655602574095e+00,-1.827196499552635633e-05,1.715607664808241540e-05,-3.009513167296054868e-05,0.000000000000000000e+00,-2.304902570267735631e-06
7.864445426136782658e+00,3.141601672959128955e+00,-1.830242991773984801e-05,1.754932783615012433e-05,-3.082013039584694501e-05,0.000000000000000000e+00,-1.808043386878216396e-06
7.865445609963074958e+00,3.141601690703477612e+00,-1.833360966172614472e-05,1.793157875147710664e-05,-3.152452014411778470e-05,0.000000000000000000e+00,-1.311184203488697160e-06
7.866445793789367258e+00,3.141601708824620420e+00,-1.836548361476841116e-05,1.830282947610548282e-05,-3.220830091529849827e-05,0.000000000000000000e+00,-8.143250200991779240e-07
7.867445977615659558e+00,3.141601727311558623e+00,-1.839803116414980523e-05,1.866308009207738692e-05,-3.287147270691449590e-05,0.000000000000000000e+00,-3.174658367096586882e-07
7.868446161441951858e+00,3.141601746153292130e+00,-1.843123169715348144e-05,1.901233068143494959e-05,-3.351403551649122166e-05,0.000000000000000000e+00,1.793933466798605477e-07
7.869446345268244158e+00,3.141601765338822627e+00,-1.846506460106259770e-05,1.935058132622029134e-05,-3.413598934155407218e-05,0.000000000000000000e+00,6.762525300693789364e-07
7.870446529094536459e+00,3.141601784857150026e+00,-1.849950926316030851e-05,1.967783210847555298e-05,-3.473733417962847797e-05,0.000000000000000000e+00,1.173111713458898172e-06
