time,pos1,pos2,vel1,vel2,tau1,tau2
2.828571428571424740e+00,5.355965005910915400e-01,-2.566773052106802400e+00,-3.882508914938374578e-01,-3.188449134369635285e+00,0.000000000000000000e+00,-8.331299871620940767e-01
2.929591836734689814e+00,4.639717133406548455e-01,-2.838455453267571205e+00,-1.051413846629066118e+00,-2.214981816414235194e+00,0.000000000000000000e+00,-4.486297302558278632e-01
3.030612244897955332e+00,3.245858270177217064e-01,-3.003951165879223506e+00,-1.735556786984571831e+00,-1.065109480607000947e+00,0.000000000000000000e+00,1.135654367175982157e-02
3.131632653061220406e+00,1.193808467565265763e-01,-3.046938793100047338e+00,-2.343855810010011975e+00,2.239491212246723373e-01,0.000000000000000000e+00,4.965708867048210795e-01
3.232653061224485480e+00,-1.352090453271207748e-01,-2.958524102052363158e+00,-2.687256215657739311e+00,1.538942863448193421e+00,0.000000000000000000e+00,9.247058992887250417e-01
3.333673469387750554e+00,-4.025408550313174794e-01,-2.743712876059243300e+00,-2.575971733367146133e+00,2.727106449482736394e+00,0.000000000000000000e+00,1.203979874202131484e+00
3.434693877551015628e+00,-6.345418592297592530e-01,-2.420601562454653966e+00,-2.000339651832630850e+00,3.698619720477754669e+00,0.000000000000000000e+00,1.296959286559239866e+00
3.535714285714281147e+00,-7.955355772149449445e-01,-2.008299757816056630e+00,-1.212865154795215616e+00,4.542238128869769298e+00,0.000000000000000000e+00,1.243281106257285051e+00
3.636734693877546221e+00,-8.834787238117889352e-01,-1.504375354991799307e+00,-6.049521880736897783e-01,5.608231467880166576e+00,0.000000000000000000e+00,1.184969242846915183e+00
3.737755102040811295e+00,-9.353570506785753302e-01,-8.596736838543642678e-01,-5.290602256424927763e-01,7.436446274131887080e+00,0.000000000000000000e+00,1.334867444054592900e+00
3.838775510204076369e+00,-1.003786751872287386e+00,1.294142722296932890e-02,-7.797323793222616928e-01,9.997919589905972515e+00,0.000000000000000000e+00,1.928421308873429219e+00
3.939795918367341887e+00,-1.018364129172381283e+00,1.044134535261782792e+00,9.628881238861708436e-01,9.998303781389388689e+00,0.000000000000000000e+00,2.231756818277999876e+00
4.040816326530606517e+00,-7.341708263438949666e-01,1.890851144952328200e+00,4.823833786198091111e+00,6.524241384144523259e+00,0.000000000000000000e+00,1.280460788988202259e+00
4.141836734693871591e+00,-1.046741317066589017e-01,2.339561220190429669e+00,7.368177740385918995e+00,2.555187226405776002e+00,0.000000000000000000e+00,-6.931958956351957912e-02
4.242857142857137553e+00,6.543902042894107485e-01,2.455853434295111715e+00,7.472379378941880645e+00,6.048987275319073209e-02,0.000000000000000000e+00,-9.947447981541186479e-01
4.343877551020402628e+00,1.342091986104959167e+00,2.405217921794529978e+00,6.148189700368405397e+00,-8.464270670832869659e-01,0.000000000000000000e+00,-1.301324193240310123e+00
4.444897959183667702e+00,1.875858946515359449e+00,2.318355267076548376e+00,4.539972227948226191e+00,-7.613451724239418406e-01,0.000000000000000000e+00,-1.168911653715844601e+00
4.545918367346932776e+00,2.260345986967900789e+00,2.269275458642931564e+00,3.209725669693457739e+00,-1.527294598558313621e-01,0.000000000000000000e+00,-8.528815633477021541e-01
4.646938775510197850e+00,2.530971089402013430e+00,2.296004275107061954e+00,2.263232888971227652e+00,7.167518384350485272e-01,0.000000000000000000e+00,-5.068268085000801060e-01
4.747959183673462924e+00,2.724383548288163315e+00,2.414958550786148628e+00,1.654994187059891431e+00,1.661201218669366764e+00,0.000000000000000000e+00,-1.981929019442741913e-01
4.848979591836727998e+00,2.870556459096047952e+00,2.625090044538039624e+00,1.301271241264389644e+00,2.513874267853525524e+00,0.000000000000000000e+00,4.596897628833664096e-02
4.949999999999993072e+00,2.988635998609015854e+00,2.910137665527508855e+00,1.065288459976414748e+00,3.141196553292192384e+00,0.000000000000000000e+00,2.145470367173337445e-01
5.051020408163258146e+00,3.081822203672926364e+00,3.243091948386782164e+00,7.798968198269893293e-01,3.461526154476288752e+00,0.000000000000000000e+00,3.071407787533032008e-01
5.152040816326524109e+00,3.140857075536607201e+00,3.590487123952428750e+00,3.892754958775392349e-01,3.422507115607961836e+00,0.000000000000000000e+00,3.304291692050634888e-01
5.253061224489789183e+00,3.160037281363273998e+00,3.914394079179788655e+00,9.549325519069057702e-03,2.989394114966037463e+00,0.000000000000000000e+00,2.862392425339059243e-01
5.354081632653054257e+00,3.147666172925738248e+00,4.175610193915476387e+00,-2.279965738855757040e-01,2.176228136558300719e+00,0.000000000000000000e+00,1.800318084683012743e-01
5.455102040816319331e+00,3.120019632270742083e+00,4.339199258426058137e+00,-3.011108174567485585e-01,1.050870142500245574e+00,0.000000000000000000e+00,1.661353096107791652e-02
5.556122448979584405e+00,3.090804462475231773e+00,4.378618520832440630e+00,-2.742433277395986413e-01,-2.893077726366966584e-01,0.000000000000000000e+00,-1.916173203736986075e-01
5.657142857142849479e+00,3.064926845665773669e+00,4.278587477475988443e+00,-2.538624865517782325e-01,-1.712515618332759226e+00,0.000000000000000000e+00,-4.250480095721848040e-01
5.758163265306114553e+00,3.035783682374765036e+00,4.039764944966090177e+00,-3.554129537976845055e-01,-3.030432102415140605e+00,0.000000000000000000e+00,-6.446049230139966335e-01
5.859183673469379627e+00,2.988746835677794422e+00,3.682897727296899237e+00,-5.970341413932543917e-01,-4.046428893275965777e+00,0.000000000000000000e+00,-8.088172067241353735e-01
5.960204081632644701e+00,2.919195199556953391e+00,3.243309917250832175e+00,-7.482770394591952146e-01,-4.684697026851379675e+00,0.000000000000000000e+00,-8.930011999289027003e-01
6.061224489795910664e+00,2.852606943817215690e+00,2.756706777778725748e+00,-5.122305257652320920e-01,-4.996813734067186097e+00,0.000000000000000000e+00,-9.190561984585389199e-01
6.162244897959175738e+00,2.826502531912769456e+00,2.253867415495788951e+00,5.848957250273478271e-03,-5.009324403585130980e+00,0.000000000000000000e+00,-8.957246385031679692e-01
6.263265306122440812e+00,2.850813547668794801e+00,1.764731548097559388e+00,4.454789164650505562e-01,-4.729973772306623303e+00,0.000000000000000000e+00,-8.303867917242799823e-01
6.364285714285705886e+00,2.907515264727452031e+00,1.314679666780428136e+00,6.501707923510882114e-01,-4.248654504659359787e+00,0.000000000000000000e+00,-7.310584893079949964e-01
6.465306122448970960e+00,2.974831209870227866e+00,9.167898933552236507e-01,6.746676348270026491e-01,-3.711715908378415918e+00,0.000000000000000000e+00,-6.141482556460980957e-01
6.566326530612236034e+00,3.040014016202948977e+00,5.693885467177096649e-01,6.233521237312394936e-01,-3.258710368088289844e+00,0.000000000000000000e+00,-4.976772518624903441e-01
6.667346938775501108e+00,3.099566956793900374e+00,2.589835990846145464e-01,5.710853528865816875e-01,-2.983187047954580340e+00,0.000000000000000000e+00,-3.958333708417343666e-01
6.768367346938766183e+00,3.155411732757159360e+00,-3.475464755335230804e-02,5.521843044622963825e-01,-2.929836963926008231e+00,0.000000000000000000e+00,-3.175431503020259005e-01
6.869387755102031257e+00,3.211262253198810424e+00,-3.347846883761426140e-01,5.697223767407204598e-01,-3.108885808382827243e+00,0.000000000000000000e+00,-2.638829368925235119e-01
6.970408163265297219e+00,3.269762206934222259e+00,-6.636663626576763120e-01,5.981222776259360607e-01,-3.500515353844445343e+00,0.000000000000000000e+00,-2.365874792755491840e-01
7.071428571428562293e+00,3.329157997953342552e+00,-1.039888494580678335e+00,5.734173390738193099e-01,-4.040880606582834211e+00,0.000000000000000000e+00,-2.322620712579124280e-01
7.172448979591827367e+00,3.379187207879136956e+00,-1.472919022224056684e+00,3.916756146474428824e-01,-4.614022499725228599e+00,0.000000000000000000e+00,-2.442136548713691180e-01
7.273469387755092441e+00,3.398983313803241035e+00,-1.958893204707995439e+00,-3.832699982402787420e-02,-5.076983236376363173e+00,0.000000000000000000e+00,-2.610921012623392268e-01
7.374489795918357515e+00,3.365715145042879275e+00,-2.480909001349387299e+00,-6.271288340624969759e-01,-5.324607699273203210e+00,0.000000000000000000e+00,-2.718796116426355214e-01
7.475510204081622589e+00,3.282282246440214379e+00,-3.016304044635510273e+00,-9.547224933869280505e-01,-5.347451136539841166e+00,0.000000000000000000e+00,-2.693033640170248155e-01
7.576530612244887664e+00,3.195259099871591513e+00,-3.542220384801893829e+00,-6.975492501045337246e-01,-5.117448532233784597e+00,0.000000000000000000e+00,-2.560789459505814492e-01
7.677551020408152738e+00,3.151138383059669312e+00,-4.025900134634100347e+00,-1.914977936246685664e-01,-4.476782816739507176e+00,0.000000000000000000e+00,-2.247556866920923102e-01
7.778571428571417812e+00,3.149270342475879669e+00,-4.421777559336300456e+00,1.033588377476937908e-01,-3.374813383336936923e+00,0.000000000000000000e+00,-1.667111692311185334e-01
7.879591836734683774e+00,3.162666214679242138e+00,-4.691213329368502549e+00,1.306794197310865713e-01,-1.985348559703606242e+00,0.000000000000000000e+00,-7.847376379611252506e-02
7.980612244897948848e+00,3.171255977415579963e+00,-4.816183789216109901e+00,3.148370423858878192e-02,-5.111122039614385271e-01,0.000000000000000000e+00,3.956729867173407189e-02
8.081632653061213034e+00,3.168734467695485169e+00,-4.793949842210700751e+00,-7.616001608514585963e-02,9.504325994561857449e-01,0.000000000000000000e+00,1.872922729846848711e-01
8.182653061224478108e+00,3.158650705304102413e+00,-4.627980531106079098e+00,-1.047471708954082759e-01,2.354622248928373907e+00,0.000000000000000000e+00,3.569184720728192373e-01
8.283673469387743182e+00,3.153955359998420693e+00,-4.328278653503110363e+00,4.882207766719343783e-02,3.602418800085124051e+00,0.000000000000000000e+00,5.284142174300461292e-01
8.384693877551010033e+00,3.176502655262454233e+00,-3.918042284943092479e+00,4.322658031117644351e-01,4.541685532846488904e+00,0.000000000000000000e+00,6.668916422130809485e-01
8.485714285714275107e+00,3.240858803148559009e+00,-3.432845899918376187e+00,8.160883417122375416e-01,5.102378246663616501e+00,0.000000000000000000e+00,7.465849949102127958e-01
8.586734693877540181e+00,3.323911709124359959e+00,-2.907560284587180632e+00,7.457088933317592705e-01,5.356524245271018003e+00,0.000000000000000000e+00,7.751057020066658421e-01
8.687755102040805255e+00,3.373513015503210255e+00,-2.370794262298862698e+00,2.041561101843538673e-01,5.325382585218510378e+00,0.000000000000000000e+00,7.647615912444979402e-01
8.788775510204070329e+00,3.365381661309912342e+00,-1.854053739098333153e+00,-3.305577561493032168e-01,4.954297555076133008e+00,0.000000000000000000e+00,7.172874848216326260e-01
8.889795918367335403e+00,3.317077361946470848e+00,-1.389278844355751774e+00,-5.875146968832543060e-01,4.307974514151756473e+00,0.000000000000000000e+00,6.317349949029719136e-01
8.990816326530600477e+00,3.255504063675976223e+00,-9.959715340469714739e-01,-6.167933104839586900e-01,3.554214332232719986e+00,0.000000000000000000e+00,5.201851672548880590e-01
9.091836734693865552e+00,3.196922141783531401e+00,-6.767023506352208839e-01,-5.465161271121830033e-01,2.846766175060950754e+00,0.000000000000000000e+00,3.978505023814112307e-01
9.192857142857130626e+00,3.146713509929787822e+00,-4.225181203693123000e-01,-4.577647521935638841e-01,2.257586730302368228e+00,0.000000000000000000e+00,2.775407521673075029e-01
9.293877551020395700e+00,3.105112525232113008e+00,-2.213402390699452105e-01,-3.753471654920252920e-01,1.781811580046737564e+00,0.000000000000000000e+00,1.628359667323789339e-01
9.394897959183660774e+00,3.071672447667806782e+00,-6.392686878423653463e-02,-2.919356103139349456e-01,1.372960760310752537e+00,0.000000000000000000e+00,5.333618073991474445e-02
9.495918367346925848e+00,3.047452016939418584e+00,5.342371966748413886e-02,-1.869356844296306830e-01,9.698629558859316324e-01,0.000000000000000000e+00,-5.556984136845570521e-02
9.596938775510190922e+00,3.035805504284422085e+00,1.282005071329470891e-01,-3.640624903328314177e-02,5.117550205723173651e-01,0.000000000000000000e+00,-1.638364863445795350e-01
9.697959183673455996e+00,3.042097642704121530e+00,1.528489618863859978e-01,1.724719193193399447e-01,-3.482259483517149284e-02,0.000000000000000000e+00,-2.575091739153776982e-01
9.798979591836721070e+00,3.070871031385638439e+00,1.208089416730010329e-01,4.002569272852471993e-01,-5.969327872570688864e-01,0.000000000000000000e+00,-2.820172540052935384e-01
9.899999999999986144e+00,3.115373684696181922e+00,4.715206109714894372e-02,4.306299493631211561e-01,-7.580291567703946187e-01,0.000000000000000000e+00,-9.192061852713637182e-02
