time,pos1,pos2,vel1,vel2,tau1,tau2
2.926708638823723341e+00,-6.143304245215597953e-02,-1.949179318771973701e+00,-9.178487044793078198e+00,7.708649136692881321e+00,0.000000000000000000e+00,1.410561967476778589e-01
3.027629626369368943e+00,-9.402528128227161108e-01,-1.053132675599337542e+00,-8.195556462665761543e+00,9.899268786705475165e+00,0.000000000000000000e+00,1.929470029385226826e-01
3.128550613915014544e+00,-1.675598705711169867e+00,-4.284849442686906179e-02,-6.410983073632566587e+00,9.931839115483670710e+00,0.000000000000000000e+00,2.229358231036892846e-01
3.229471601460660146e+00,-2.207704146128401490e+00,8.831375942296898485e-01,-4.216888293601313009e+00,8.536334276794882214e+00,0.000000000000000000e+00,2.093239150423909511e-01
3.330392589006305748e+00,-2.519514801778698132e+00,1.672175245988356762e+00,-2.011426317097228189e+00,7.292195301706444255e+00,0.000000000000000000e+00,1.643875425535934187e-01
3.431313576551951350e+00,-2.606289595064043230e+00,2.342279061232027448e+00,2.867206434243542712e-01,6.064617698086132158e+00,0.000000000000000000e+00,1.279740200166117059e-01
3.532234564097596952e+00,-2.466630700060713277e+00,2.870425474383478726e+00,2.459675136293223652e+00,4.406099614027883860e+00,0.000000000000000000e+00,8.398358620871776425e-02
3.633155551643242553e+00,-2.120130528029600114e+00,3.202828950450583356e+00,4.487184834626824603e+00,2.129545138337846755e+00,0.000000000000000000e+00,2.578060753701310465e-02
3.734076539188888155e+00,-1.556214217362388297e+00,3.275040710911890862e+00,6.874046532265214893e+00,-7.637514559049094487e-01,0.000000000000000000e+00,-4.533788585089977563e-02
3.834997526734533757e+00,-7.407804318613001593e-01,3.046214327205390759e+00,9.330742936191040116e+00,-3.758243705881561425e+00,0.000000000000000000e+00,-1.178681568204337504e-01
3.935918514280179359e+00,2.517133409536269073e-01,2.548993345556447743e+00,1.006884334988913388e+01,-5.983949112211942811e+00,0.000000000000000000e+00,-1.887371522191558793e-01
4.036839501825824961e+00,1.186269012877198881e+00,1.902128692079473549e+00,8.328567375496204406e+00,-6.649550374480662995e+00,0.000000000000000000e+00,-2.113539613995857880e-01
4.137760489371470563e+00,1.895222895289711884e+00,1.274220575796953803e+00,5.870893880974072054e+00,-5.701360113397244689e+00,0.000000000000000000e+00,-1.620114365733487383e-01
4.238681476917116164e+00,2.375060219344129031e+00,7.849847677997817685e-01,3.822152506045811471e+00,-4.052464285484970397e+00,0.000000000000000000e+00,-1.114797688704769335e-01
4.339602464462761766e+00,2.679748664533510460e+00,4.577622915182023022e-01,2.368385518656625610e+00,-2.559196981095491541e+00,0.000000000000000000e+00,-6.718215984692879617e-02
4.440523452008407368e+00,2.865988532332742977e+00,2.576505982944364281e-01,1.429868401983821258e+00,-1.518995381664711264e+00,0.000000000000000000e+00,-3.756461548671030659e-02
4.541444439554052970e+00,2.977754970674201029e+00,1.407983936347683152e-01,8.536474011228325498e-01,-8.728320550039124770e-01,0.000000000000000000e+00,-1.962800509827331008e-02
4.642365427099698572e+00,3.044316911627352518e+00,7.435960404076592811e-02,5.072831615433547325e-01,-4.903429076361986994e-01,0.000000000000000000e+00,-9.931620819657585239e-03
4.743286414645344173e+00,3.083837036566020817e+00,3.739361498962302799e-02,3.009111377597833981e-01,-2.693823458418295180e-01,0.000000000000000000e+00,-4.884704502514452054e-03
4.844207402190990663e+00,3.107273812410138447e+00,1.732354805741551443e-02,1.784099559642347010e-01,-1.438961768580640510e-01,0.000000000000000000e+00,-1.917303179525358531e-03
4.945128389736636265e+00,3.121168265052767676e+00,6.784067502504282504e-03,1.057834823747477587e-01,-7.376853744035158367e-02,0.000000000000000000e+00,-8.136614131677990473e-04
5.046049377282281867e+00,3.129410248245206638e+00,1.518930213812313707e-03,6.279699595954663094e-02,-3.545378517310777966e-02,0.000000000000000000e+00,-1.622944893656689337e-05
5.146970364827927469e+00,3.134304504013527559e+00,-8.943754916322407648e-04,3.730696234864330774e-02,-1.501873595014445451e-02,0.000000000000000000e+00,8.186758573514299941e-05
5.247891352373573071e+00,3.137214792775951722e+00,-1.814917104728585272e-03,2.221392824857370413e-02,-4.612142175145697055e-03,0.000000000000000000e+00,4.807999427315932180e-04
5.348812339919218672e+00,3.138949905615795899e+00,-1.995991527748100774e-03,1.328024459585150190e-02,3.087595576554477824e-04,0.000000000000000000e+00,2.341171747890910190e-04
5.449733327464864274e+00,3.139990629862810412e+00,-1.847719110932681498e-03,7.986207070925621654e-03,2.332252074432996161e-03,0.000000000000000000e+00,2.330205188141827111e-06
5.550654315010509876e+00,3.140620815159463231e+00,-1.582329505200586600e-03,4.832149064208230739e-03,2.917242740946126515e-03,0.000000000000000000e+00,2.914086932139222448e-04
5.651575302556155478e+00,3.140992468786087510e+00,-1.274363359134710397e-03,2.812982740309370559e-03,3.073911987122973557e-03,0.000000000000000000e+00,2.152355375715635797e-04
5.752496290101801080e+00,3.141213673373086213e+00,-9.867280092681069825e-04,1.705525698390746112e-03,2.654698438863591775e-03,0.000000000000000000e+00,-8.491509172130991864e-05
5.853417277647446681e+00,3.141351480849163824e+00,-7.516145893290242241e-04,1.103879541106239561e-03,2.052004464612208583e-03,0.000000000000000000e+00,1.055154631007656569e-04
5.954338265193092283e+00,3.141439818431258413e+00,-5.690597472071712596e-04,6.830126107585910399e-04,1.633086989973433264e-03,0.000000000000000000e+00,-4.146099317472770715e-05
6.055259252738737885e+00,3.141494418204008099e+00,-4.248538772240845977e-04,4.300810784418990446e-04,1.261126614333396437e-03,0.000000000000000000e+00,1.024375175109326348e-04
6.156180240284383487e+00,3.141528922782292010e+00,-3.143289668108676955e-04,2.646467853049635274e-04,9.750323282541908899e-04,0.000000000000000000e+00,-1.313319953687156123e-04
6.257101227830029089e+00,3.141550936371920955e+00,-2.307488500455548268e-04,1.952920485991744756e-04,6.841208179513536512e-04,0.000000000000000000e+00,3.637004282859902272e-04
6.358022215375674691e+00,3.141565715217316868e+00,-1.692596579444204086e-04,1.197997433321413191e-04,5.264895389266321555e-04,0.000000000000000000e+00,7.690567002424964784e-05
6.458943202921320292e+00,3.141574312412010794e+00,-1.215142099447938113e-04,5.298823037129241743e-05,4.386865083680624162e-04,0.000000000000000000e+00,-6.344927238185243327e-05
6.559864190466965894e+00,3.141578571490915017e+00,-8.374187931470383739e-05,5.820866137447318860e-05,2.767256339331645521e-04,0.000000000000000000e+00,4.374987199141086645e-04
6.660785178012611496e+00,3.141582541318432398e+00,-5.845107275436706531e-05,3.439111620473672725e-05,2.106296807646041585e-04,0.000000000000000000e+00,9.819278762765221410e-07
6.761706165558257098e+00,3.141585429125076434e+00,-4.055945904310416300e-05,3.172249934304659930e-05,1.359849086284421987e-04,0.000000000000000000e+00,3.304730182250470330e-05
6.862627153103902700e+00,3.141588161354270436e+00,-2.917360179188124028e-05,2.365693891629255222e-05,9.352380815758601005e-05,0.000000000000000000e+00,7.855200397496506746e-05
6.963548140649548301e+00,3.141590055589450259e+00,-2.113658887894938660e-05,1.057567962060252799e-05,7.617350884776442487e-05,0.000000000000000000e+00,-2.273282327722224254e-04
7.064469128195193903e+00,3.141592719576940418e+00,-1.807576687522060552e-05,4.189974054340499259e-05,-1.169157059918566176e-05,0.000000000000000000e+00,3.513852326567046226e-04
7.165390115740839505e+00,3.141593956476254501e+00,-1.488145598053632743e-05,7.084624992149649470e-06,3.173775666573631839e-05,0.000000000000000000e+00,2.662082484525646502e-06
7.266311103286485107e+00,3.141595295367306750e+00,-1.369779589456351248e-05,3.011237614222529632e-05,-2.653939511236075177e-05,0.000000000000000000e+00,2.290711960557516736e-04
7.367232090832130709e+00,3.141597983530320715e+00,-1.632996467122728752e-05,3.044523502824029554e-05,-3.786148099846573667e-05,0.000000000000000000e+00,-4.061627505025522812e-05
7.468153078377776311e+00,3.141599950661127405e+00,-1.845296552689303516e-05,5.945368649860406707e-06,1.459440816305278079e-06,0.000000000000000000e+00,9.550870507701265185e-05
7.569074065923421912e+00,3.141599999097902440e+00,-1.750984250478393965e-05,-1.850436040178777034e-05,4.263290223822264471e-05,0.000000000000000000e+00,-3.605611648605909643e-04
7.669995053469067514e+00,3.141599830591458531e+00,-1.653659375624307135e-05,4.696740665805701007e-06,-3.757923113487047690e-06,0.000000000000000000e+00,-7.655653505501353330e-06
7.770916041014713116e+00,3.141601266529604253e+00,-1.883367226416359167e-05,1.496409295899607060e-05,-2.508675802068855633e-05,0.000000000000000000e+00,7.467834728527946822e-06
7.871837028560358718e+00,3.141602089875993098e+00,-2.013793120164417610e-05,-1.075037113866692551e-05,2.187385525392492367e-05,0.000000000000000000e+00,-2.355290422660959247e-04
7.972758016106004320e+00,3.141603247880121685e+00,-2.209192520054666757e-05,2.532492069925289461e-05,-4.482075293168732912e-05,0.000000000000000000e+00,5.314238595134027093e-05
8.073679003651649921e+00,3.141604210744329162e+00,-2.357659646864604646e-05,-9.906933712440594634e-06,2.245925566020548250e-05,0.000000000000000000e+00,4.117686105364342535e-05
8.174599991197295523e+00,3.141601603070795612e+00,-1.824272996984073402e-05,-3.912210261459910529e-05,7.806115252432900618e-05,0.000000000000000000e+00,-4.898732123073150564e-05
8.275520978742941125e+00,3.141596925798075812e+00,-9.066451842058756072e-06,-5.227479773435227096e-05,1.008062951385792493e-04,0.000000000000000000e+00,3.079174130538620555e-04
