time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.306422293136192403e+00,-6.428822230291623974e-02,5.057398552211051168e+00,-3.903195368747237604e-01,3.920661328354301034e+00,-9.828666270524469839e-01
1.340801827166092197e+00,-7.726993404879853311e-02,5.168759976827171698e+00,-3.712739908307900460e-01,2.599544844204577210e+00,-1.243444961702607543e+00
1.375181361195991991e+00,-9.008790757684963235e-02,5.235389981436663120e+00,-3.766242201278144908e-01,1.311044080316640326e+00,-1.867941411235930271e+00
1.409560895225891786e+00,-1.039987519168234231e-01,5.256901126252091494e+00,-4.292493819681179046e-01,-2.995147926125214105e-02,-3.572552006172738270e+00
1.443940429255791580e+00,-1.205489970016418722e-01,5.231043144799073730e+00,-5.248609840749316469e-01,-1.444403311955997582e+00,-5.467262519961840539e+00
1.478319963285691374e+00,-1.412386136198828801e-01,5.154997464641228433e+00,-6.642561548803056493e-01,-2.941726363643327513e+00,-7.746860275133420792e+00
1.512699497315591168e+00,-1.663223536058889562e-01,5.028483252222554434e+00,-7.803099674626702287e-01,-4.386788300314729661e+00,-7.911069696758411318e+00
1.547079031345490963e+00,-1.949313374798320453e-01,4.853248714375072659e+00,-8.694192481500123693e-01,-5.779492969755734677e+00,-7.955952681713521102e+00
1.581458565375390757e+00,-2.253762247118962780e-01,4.631541780118010543e+00,-8.912020892566886454e-01,-7.105362796274566684e+00,-6.444516568784293575e+00
1.615838099405290551e+00,-2.541068361760829841e-01,4.364119279770847015e+00,-7.798332953027775627e-01,-8.473651039785712769e+00,-2.144453357661062043e+00
1.650217633435190345e+00,-2.787075776529249760e-01,4.048875470581917213e+00,-6.537787540057917735e-01,-9.837067441740783735e+00,-1.559974358870189759e+00
1.684597167465090140e+00,-2.946939135090209105e-01,3.677159039135226237e+00,-3.000738058133006758e-01,-1.173146794924408987e+01,7.139424988300916652e+00
1.718976701494989934e+00,-2.993014534468324550e-01,3.243754217577345944e+00,-8.197262389464034238e-03,-1.316666158159280897e+01,7.398448070838337998e+00
1.753356235524889728e+00,-2.959658355081010161e-01,2.776904890311416185e+00,1.494334200490194109e-01,-1.344095916216893905e+01,6.363516785903966522e+00
1.787735769554789522e+00,-2.905188506527018877e-01,2.325875117204151632e+00,1.405078122826009246e-01,-1.240927845142259756e+01,3.285765076917765093e+00
1.822115303584689316e+00,-2.851747762983651846e-01,1.918862674501248922e+00,1.645576699017820554e-01,-1.106017290893136362e+01,4.847563780360783170e+00
1.856494837614589111e+00,-2.786804333632534880e-01,1.563328515537545149e+00,2.202419647226633581e-01,-9.533043946368334076e+00,5.506038717854201181e+00
1.890874371644488905e+00,-2.691856233778324170e-01,1.262625023310532280e+00,3.384346043385230152e-01,-7.911533579323009491e+00,7.137442733169109488e+00
1.925253905674388699e+00,-2.553910914871057036e-01,1.018792645784457829e+00,4.673129775245515871e-01,-6.283991862887480906e+00,7.231879961046972838e+00
1.959633439704288493e+00,-2.386059085394418855e-01,8.268300838907509664e-01,5.132142558315543335e-01,-4.955363259317469016e+00,4.259874724541377056e+00
1.994012973734188288e+00,-2.212742992665014397e-01,6.748801069362444505e-01,4.996155114391432894e-01,-3.968547891444399678e+00,2.067643613747730758e+00
2.028392507764087860e+00,-2.047067966808308048e-01,5.527673174057079475e-01,4.680727338610747301e-01,-3.212036291144630962e+00,1.255383096885053895e+00
2.062772041793987654e+00,-1.891284100494280418e-01,4.541845894508949599e-01,4.406933746637656801e-01,-2.590341684265422550e+00,1.220945911172583775e+00
2.097151575823887448e+00,-1.744611046953342404e-01,3.747114641953890879e-01,4.144744322113770862e-01,-2.089530883976369768e+00,1.134895645827052713e+00
2.131531109853787243e+00,-1.606172986310175910e-01,3.107854258303570094e-01,3.922546342420665799e-01,-1.676459091825915904e+00,1.168867865649513726e+00
2.165910643883687037e+00,-1.474624719971958098e-01,2.597433093910339053e-01,3.740154522002661630e-01,-1.331629076838223513e+00,1.225849571500088997e+00
2.200290177913586831e+00,-1.349387978442780356e-01,2.192306337598934340e-01,3.556063539293783382e-01,-1.055134823977339487e+00,1.155300140839518930e+00
2.234669711943486625e+00,-1.231398866833081918e-01,1.867963390915568789e-01,3.323746324374197703e-01,-8.524539939930932952e-01,9.158632672281011855e-01
2.269049245973386419e+00,-1.121582338345529783e-01,1.604109424141978157e-01,3.082291347000004622e-01,-6.972780662183200029e-01,7.838877776545445375e-01
2.303428780003286214e+00,-1.021140014389015499e-01,1.382284470136608268e-01,2.784320348994431260e-01,-6.012584876098437947e-01,4.765138168609279745e-01
2.337808314033186008e+00,-9.293928966720645113e-02,1.194247063797508890e-01,2.569341788972245855e-01,-5.013176328565092099e-01,6.263878747679303416e-01
2.372187848063085802e+00,-8.467220582812275131e-02,1.028645074529116604e-01,2.265070640683810310e-01,-4.641356866738438058e-01,2.126751459018483559e-01
2.406567382092985596e+00,-7.705373856764631546e-02,8.883364273508638498e-02,2.172725053334682854e-01,-3.618346545658978064e-01,8.077478151688377572e-01
2.440946916122885391e+00,-6.986679776110525653e-02,7.747110479568038166e-02,2.020153005347604391e-01,-3.034810869623993934e-01,5.582692601113850017e-01
2.475326450152785185e+00,-6.313881973491018706e-02,6.809705739826051041e-02,1.902813984368990907e-01,-2.459410474158015281e-01,6.095915619138602137e-01
2.509705984182684979e+00,-5.682538765327015823e-02,6.040986257549962879e-02,1.779848044148143738e-01,-2.034555631453830171e-01,5.346332055028841790e-01
2.544085518212584773e+00,-5.093437289222754044e-02,5.398540374552075749e-02,1.657289826405861644e-01,-1.712655717438093805e-01,4.764194813822550945e-01
2.578465052242484568e+00,-4.545283642353553644e-02,4.855191838517290692e-02,1.541229074377722108e-01,-1.451395388401118813e-01,4.387388025970486161e-01
2.612844586272384362e+00,-4.035612433738292731e-02,4.393655555752581238e-02,1.432866549642032306e-01,-1.232310741402100340e-01,4.079191777661409501e-01
2.647224120302284156e+00,-3.561678346728509859e-02,4.001962689778006121e-02,1.332705830342622022e-01,-1.042121341773897536e-01,3.823051062366092934e-01
2.681603654332183950e+00,-3.120479350844907948e-02,3.672734377679566509e-02,1.241701245356500172e-01,-8.672319698433783586e-02,3.638481220031156149e-01
2.715983188362083744e+00,-2.708739657628650432e-02,3.402819946414675084e-02,1.160524493238946075e-01,-6.961467723265650498e-02,3.521281014410658217e-01
2.750362722391983539e+00,-2.322958134733311975e-02,3.192889538299942959e-02,1.089823247695371339e-01,-5.178112387398221828e-02,3.474434407218215393e-01
2.784742256421883333e+00,-1.959363624494926334e-02,3.047600199726261186e-02,1.030502867760866026e-01,-3.198992641526013370e-02,3.510340670520565309e-01
2.819121790451783127e+00,-1.626849741982359585e-02,2.921217152240019460e-02,9.143804485922771286e-02,-3.781626964069353253e-02,1.207507467635760695e-01
2.853501324481682921e+00,-1.339568713005603005e-02,2.749473633369588221e-02,7.699538901947249048e-02,-5.731534988407372549e-02,-4.012361523468582075e-02
2.887880858511582716e+00,-1.085522225671844455e-02,2.576236969340925040e-02,7.128598778735113772e-02,-4.290440698073928055e-02,1.902721937267423946e-01
2.922260392541482510e+00,-8.542986385654467371e-03,2.434455604795438335e-02,6.388329077809411227e-02,-3.788734942018389534e-02,1.014812261570281066e-01
2.956639926571382304e+00,-6.527344751619232159e-03,2.288570450456766173e-02,5.424200839420897924e-02,-4.418695117421396479e-02,-1.581940146117840479e-02
2.991019460601282098e+00,-4.841726635014383280e-03,2.118231508808098712e-02,4.467446802806913919e-02,-5.229634355103050108e-02,-6.389382695189148309e-02
3.025398994631181893e+00,-3.453987090414681761e-03,1.929153698765963959e-02,3.675647784817521330e-02,-5.598765738868406033e-02,-5.600072372031561496e-02
3.059778528661081687e+00,-2.299271966917947052e-03,1.739386052796013105e-02,3.092387151133708934e-02,-5.366171018387609626e-02,-2.375788036597366662e-02
3.094158062690981481e+00,-1.279835670282141857e-03,1.580427724643920090e-02,2.856679250106214374e-02,-3.945860604039701236e-02,6.851598099764338867e-02
3.128537596720881275e+00,-3.182594559283285552e-04,1.475809022188054667e-02,2.745104740425414677e-02,-2.217758485569795712e-02,1.007368263073549208e-01
3.162917130750781070e+00,6.118471893468723811e-04,1.430490181443841435e-02,2.671080824652062244e-02,-4.644325255349560436e-03,1.087344717651391734e-01
3.197296664780680864e+00,1.542591999045322222e-03,1.454879107875427929e-02,2.736829373138036439e-02,1.825578642547635161e-02,1.541005745940243199e-01
3.231676198810580658e+00,2.295095725794043390e-03,1.473274077102412413e-02,1.734236672364598483e-02,-2.970395856058911065e-03,-2.178552776663036372e-01
3.266055732840480452e+00,2.655023171493616461e-03,1.399507008763117843e-02,4.755360911321429920e-03,-3.484286290411312687e-02,-3.619284108870314265e-01
3.300435266870380246e+00,2.587013910943382778e-03,1.217226522573356187e-02,-7.592278796235059704e-03,-6.704882680361305691e-02,-4.205687058780686050e-01
3.334814800900280041e+00,2.052346810349867968e-03,9.028371308113928781e-03,-2.220041091652828411e-02,-1.115791795783810658e-01,-5.646794325108694945e-01
3.369194334930179835e+00,1.180865585699523079e-03,4.986113639805021813e-03,-2.802268029114139691e-02,-1.242104976228213392e-01,-3.318326872510326542e-01
3.403573868960079629e+00,3.375283001175756188e-04,1.377132019513005456e-03,-2.169314710642238075e-02,-9.183726384777596286e-02,6.722789062989677211e-02
3.437953402989979423e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.439397878985478885e-01
